scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.0,0.1,0,0.0,0.0,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.1,0.2,3,0.1514035547210594,0.3333333333333333,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.2,0.30000000000000004,2,0.24824614123755503,0.0,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.30000000000000004,0.4,5,0.3527131044347994,0.6,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.4,0.5,4,0.4724644909142488,1.0,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.5,0.6000000000000001,6,0.5484979800182863,0.5,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.6000000000000001,0.7000000000000001,3,0.6439684437203766,1.0,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.7000000000000001,0.8,4,0.7357791672727279,0.0,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.8,0.9,3,0.8035093217621361,0.6666666666666666,1,low,0,1.0
B1_correction_no_regret__longshot0__herd1__attack100__liqlow__seed202646,B1.CORRECTION_NO_REGRET,B,202646,ml_only,0.9,1.0,0,0.0,0.0,1,low,0,1.0
