scenario_name,experiment_id,tier,seed,model,bin_low,bin_high,count,mean_pred,mean_outcome,herding,liquidity_level,longshot_bias,timing_attack_strength
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.0,0.4169611063823075,3,0.40728786647365967,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.4169611063823075,0.4553165879985386,3,0.4390226537077924,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.4553165879985386,0.4669173495346132,3,0.459404985803248,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.4669173495346132,0.4978728701483401,3,0.48098533690415085,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.4978728701483401,0.5073479788041356,3,0.5020339067209373,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.5073479788041356,0.5162894639426469,3,0.5129188561861345,0.3333333333333333,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.5162894639426469,0.5313748429725552,3,0.5255340806726411,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.5313748429725552,0.5350312195911788,3,0.5341077427227674,0.6666666666666666,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.5350312195911788,0.5712826305611454,3,0.5500528417803524,1.0,0,low,1,1.0
B1_correction_no_regret__longshot1__herd0__attack100__liqlow__seed202650,B1.CORRECTION_NO_REGRET,B,202650,uncorrected,0.5712826305611454,1.0,3,0.5970350755082738,0.6666666666666666,0,low,1,1.0
